content_hash_id,status,action,clicks_delta_pct,position_delta,ctr_b,search_volume,main_intent
content_c1b8af855b1fe181,growing,protect,1.4,4.607734528536561,0.003602521765235665,20,informational
content_48a34b8e1fa8d327,growing,protect,1.4,4.737192512947496,0.0016804369135975353,30,commercial
content_7d3ebded5c4fb647,growing,protect,1.4,4.141884138158914,0.0015448986160283232,30,transactional
content_4cc246b8edebbacf,growing,protect,1.4,4.108492794997833,0.004108182129407737,90,transactional
content_d2bcd64aa85580fa,recovering,monitor,1.4,-1.6135260639030875,0.0010611956137247967,0,informational
content_55c24556c1dcc868,recovering,monitor,1.4,-3.1062674000700436,0.0022796352583586625,10,transactional
content_8fa5df973cf8089f,growing,protect,1.4,4.018667473582787,0.004580502328422017,10,transactional
content_9583f994f773d773,growing,protect,1.4,1.0911878274846107,0.003527336860670194,10,transactional
content_994fbd5292e9c385,growing,protect,1.4,10.194904614347847,0.002329192546583851,20,transactional
content_e3a4e0f462be4067,growing,protect,1.4,0.17923187052227085,0.004446640316205534,50,transactional
content_98d10afe86b53346,growing,protect,1.4,1.1082242944125906,0.0039584364176150424,10,transactional
content_12cde5dd57496aa0,growing,protect,1.4,0.49658060631573875,0.0012595780413561456,30,transactional
content_f6ad872517185f87,growing,protect,1.4,0.9319372802226926,0.0037488284910965324,0,transactional
content_30dc3230d64d219f,growing,protect,1.4,1.1212296019022912,0.0009936242444315642,20,informational
content_eadab012987269f8,recovering,monitor,1.4,-1.0652186403981352,0.002744111593871484,40,informational
content_a4e8590599405515,recovering,monitor,1.4,-1.6961669888691908,0.002616088947024199,10,commercial
content_2fa7b0a43633d24d,recovering,monitor,1.4,-2.607487241450764,0.002015451797111186,0,informational
content_436d285440516791,recovering,monitor,1.4,-0.31912597055276315,0.01401141670991178,0,commercial
content_5781861267945937,growing,protect,1.4,2.5985829351767302,0.0007480364044383493,390,informational
content_02e5c7c0f8c4c5d1,recovering,monitor,1.4,-0.2667173165203911,0.008679299869810501,10,commercial
content_11a168e344d97e39,growing,protect,1.4,8.226099718898883,0.0033984706881903144,20,transactional
content_722188d698289448,growing,protect,1.4,3.781838897150851,0.0008958566629339306,140,informational
content_a4c483e39bd8f598,recovering,monitor,1.4,-1.4101997070464964,0.01804511278195489,0,0
content_6b104b3bf80caed0,growing,protect,1.4,0.4486495475600858,0.0029254022428083864,20,informational
content_179a20261f5ff964,growing,protect,1.4,5.268750683974026,0.0018105919629834532,0,informational
content_47973e1e34434ad0,growing,protect,1.4,1.4301820232348965,0.0028279654359780046,10,transactional
content_ff8865084a997d1f,growing,protect,1.4,0.8856989632694248,0.0027554535017221583,20,transactional
content_1993247dd5453514,growing,protect,1.4,10.613190593008866,0.0015045135406218655,30,transactional
content_ee8e4b68dea8a4c4,growing,protect,1.4,5.158329733913233,0.0037418147801683817,10,commercial
content_5c536c799956765a,growing,protect,1.4090909090909092,1.1755282602779908,0.00986046511627907,10,transactional
content_208c74b2ad4ff063,growing,protect,1.411764705882353,3.9100181228855893,0.003943065974225813,20,transactional
content_99bc07b105a64e4f,recovering,monitor,1.411764705882353,-2.7523237560524167,0.0017255166028365809,0,informational
content_af679452853873c9,growing,protect,1.411764705882353,0.23205688585084605,0.0011868920796665123,50,informational
content_b40536808c60d9d5,growing,protect,1.4137931034482758,0.9878878494365422,0.01923605386095081,20,commercial
content_b805e31f32c33829,growing,protect,1.4150943396226414,0.8256730201529887,0.00745877279878795,20,transactional
content_e4fc0e945c739be4,recovering,monitor,1.4166666666666667,-5.895950030368434,0.0048172757475083055,10,transactional
content_a7e1ede23003c0bd,growing,protect,1.4166666666666667,1.163283614543421,0.0012401111823818686,880,commercial
content_f59ebede9f977e3b,growing,protect,1.4166666666666667,1.6453937961568652,0.000571992110453649,10,commercial
content_d6fe89a595f07242,growing,protect,1.4166666666666667,8.398396714119933,0.005855037351100343,0,0
content_8d2c9cd57b731ac7,growing,protect,1.4166666666666667,4.970098925023367,0.0032816566708158876,70,informational
content_cec44c574121ee13,growing,protect,1.4166666666666667,11.334020751488282,0.003705596728852543,10,transactional
content_9d5a75df5b648bc9,growing,protect,1.4210526315789473,0.3617519202375883,0.007238394964594807,0,informational
content_87cd7a23ced9f153,recovering,monitor,1.4210526315789473,-0.8828476851441236,0.0011805466444244836,10,informational
content_70dc7b69a5719605,growing,protect,1.4210526315789473,3.860249530715488,0.003718824528073083,20,transactional
content_becc6b712229c620,recovering,monitor,1.4230769230769231,-0.3774925176693218,0.00200828817341409,20,transactional
content_4e7d320a36812c4c,growing,protect,1.4242424242424243,1.2842558579399306,0.0024853210724160428,50,informational
content_ca0aa83ba028d4a2,recovering,monitor,1.4263959390862944,-0.2479314502500234,0.005774481142332504,0,commercial
content_92bb90937ddb7672,growing,protect,1.4270833333333333,1.1385474771919188,0.0024692666384061044,50,transactional
content_d351757f2058f925,recovering,monitor,1.4285714285714286,-2.1622448441445776,0.00511585916340656,20,commercial
content_8e5c197bd33fee95,growing,protect,1.4285714285714286,0.6945765844043095,0.007439824945295405,0,informational
content_81a140eccf8b2840,growing,protect,1.4285714285714286,0.6223642129240803,0.0012320626177706915,40,transactional
content_c97d80c6f4df9d87,growing,protect,1.4285714285714286,16.368270554264747,0.002571860816944024,10,commercial
content_6eb79c97f1796cc1,recovering,monitor,1.4285714285714286,-0.5052072162279875,0.010718789407313998,0,informational
content_a34fe037fe3da1c4,recovering,monitor,1.4285714285714286,-3.243966587997762,0.0022239665096807954,0,informational
content_f2eee26cfc23a250,growing,protect,1.4285714285714286,2.228981329594552,0.0013758497895759146,10,informational
content_b82fe9f8a98d53f6,recovering,monitor,1.4285714285714286,-7.470449139795038,0.006333830104321907,0,informational
content_a4b413d59e3c5f89,recovering,monitor,1.4285714285714286,-1.7786489361223072,0.004244694132334582,0,informational
content_358d2623dd2e7c31,recovering,monitor,1.4285714285714286,-2.754702268814643,0.0024971845468344514,0,informational
content_084fa995cf7f275a,recovering,monitor,1.4285714285714286,-3.2212046299190016,0.005079934259674287,0,informational
content_a3d11095561811f3,growing,protect,1.4285714285714286,0.4954091912901748,0.009054593874833556,10,transactional
content_aca283ea13635800,growing,protect,1.4285714285714286,5.492629476933882,0.007449605609114811,10,transactional
content_3b42129e094f9bfe,recovering,monitor,1.4285714285714286,-0.4151179265695495,0.0014276116896204233,30,transactional
content_d0b150d3365b4c29,growing,protect,1.4285714285714286,2.1094296359586915,0.001726940268183665,20,commercial
content_ac8cf31ed90c6f4d,recovering,monitor,1.4285714285714286,-7.276648661801058,0.011740331491712707,0,informational
content_65584dd9c042cd48,growing,protect,1.4285714285714286,1.4080373941193298,0.003597629796839729,20,transactional
content_04f959536b715f1e,recovering,monitor,1.4285714285714286,-2.162506859682135,0.003485749436128768,40,commercial
content_f7ab0496db48f33e,recovering,monitor,1.4285714285714286,-0.06343058104995247,0.0054715159317669775,590,transactional
content_22ae8b2f9c0f87b8,growing,protect,1.4285714285714286,2.282998531449987,0.0035335689045936395,20,informational
content_74ee562859a39e9f,growing,protect,1.4285714285714286,0.6215670122799857,0.005724869506650952,0,informational
content_2cd1b36ee4644a92,growing,protect,1.4285714285714286,4.454746631376768,0.0010873736727644876,10,transactional
content_c1d2943caf07b7b4,growing,protect,1.4285714285714286,1.5149095460039836,0.0011519566322209045,210,transactional
content_400c669fabf5ff4f,growing,protect,1.4285714285714286,30.52376772129808,0.0022576361221779548,590,informational
content_f967fa03e91c2eca,growing,protect,1.4285714285714286,0.14709772788832343,0.0015610651974288339,480,transactional
content_33a9c4ac43e91227,growing,protect,1.4285714285714286,1.2591926280376455,0.00819277108433735,20,transactional
content_a182b02fe48e6c16,growing,protect,1.4285714285714286,20.544615528929366,0.001806204844878878,20,transactional
content_ef0e61bad42bd556,growing,protect,1.4333333333333333,8.177843328147615,0.0011623093335031685,30,commercial
content_0f38658739b67e38,recovering,monitor,1.4342105263157894,-0.6232350738311303,0.010206896551724139,0,informational
content_32bab1c6d33697e9,growing,protect,1.434782608695652,1.7319511874789693,0.003214880303117286,10,transactional
content_e44677b055e43aa1,recovering,monitor,1.434782608695652,-4.438821826578772,0.002413585035772778,0,informational
content_db2492d0889aadad,recovering,monitor,1.434782608695652,-2.018962303076135,0.006394518983728233,0,informational
content_4d78c667558d8584,growing,protect,1.4375,1.838453137862984,0.0016370734164462915,10,transactional
content_1c810e3e4628ee84,growing,protect,1.44,6.353871589077832,0.004651162790697674,20,commercial
content_ef0f3b95726f578a,growing,protect,1.44,1.5102135483072723,0.003383813169135186,30,transactional
content_17e4dcd2ece6385d,recovering,monitor,1.4444444444444444,-7.935218394667567,0.0015927025266053718,0,informational
content_773878e9b8825b03,recovering,monitor,1.4444444444444444,-1.4378520011577787,0.0026917900403768506,10,transactional
content_8347275a5f4eb9f1,recovering,monitor,1.4444444444444444,-2.926606149398035,0.006029875291215568,0,commercial
content_9775b16a7775df59,growing,protect,1.4444444444444444,8.397220346308815,0.004944931445268599,10,transactional
content_8d8133a6a85145a3,growing,protect,1.4444444444444444,1.7740532927910975,0.01008249312557287,10,commercial
content_cc025372096c9e01,growing,protect,1.4444444444444444,11.028630816014005,0.0022819209625557515,110,transactional
content_bb2022721e5bfff5,growing,protect,1.4444444444444444,2.657799684391631,0.006073992269464384,0,informational
content_15a23bd1bb042181,growing,protect,1.4444444444444444,0.9102141613863974,0.00889967637540453,10,transactional
content_d318cabf1b91e8d6,recovering,monitor,1.4444444444444444,-7.184432672462645,0.009718172983479106,0,informational
content_33ad57f9ee265477,growing,protect,1.4477611940298507,1.3312023857483455,0.0023993094670314396,20,transactional
content_09a615a2f51fceb0,growing,protect,1.4491525423728813,1.443043681505939,0.012241094497860986,10,transactional
content_2eecb7dc09096daf,recovering,monitor,1.45,-3.4583844666872414,0.0025121763650346064,0,informational
content_89e26950decf2bdd,growing,protect,1.45,10.031493816732606,0.001707198104661696,390,informational
content_2cd4cba2d3bef7da,recovering,monitor,1.45,-0.14806344509411673,0.004814305364511692,10,informational
content_b676e932c0c5e155,growing,protect,1.45,4.371740279153079,0.0017961876832844575,10,transactional
content_ea0d011b014f27a6,growing,protect,1.4505494505494505,0.23529339780639713,0.006210488205642354,0,informational
content_36595da503736128,growing,protect,1.4516129032258065,1.5680978634695282,0.004066128083034615,50,commercial
content_824a6e5b05a2bba9,recovering,monitor,1.4523809523809523,-0.4578259357865142,0.006566364911385949,10,transactional
content_a213ef88f4291bc7,growing,protect,1.4523809523809523,1.0306931775676231,0.008075897757566253,0,informational
content_2f14288df6719748,growing,protect,1.4545454545454546,12.124513049427861,0.004524128686327078,10,transactional
content_369a39a1c149f910,growing,protect,1.4545454545454546,17.739758864551604,0.002439685551640011,10,transactional
content_10d45daf5e6cef9d,growing,protect,1.4545454545454546,0.5453224549752189,0.0017720023626698169,110,commercial
content_d156c23b612c8068,growing,protect,1.4545454545454546,3.321425783273402,0.0018085605197936902,10,transactional
content_d4582b0225e6d0c3,recovering,monitor,1.4545454545454546,-1.5359818849506421,0.022600446428571428,40,informational
content_acbd2772f31416c9,growing,protect,1.4545454545454546,1.4254154156754542,0.002992684548880514,210,informational
content_d2345c081bd5729e,growing,protect,1.4545454545454546,0.7244957075266774,0.0052636709230919195,0,transactional
content_973cd3ba5f3d5057,growing,protect,1.4558823529411764,1.0852603125307363,0.0033809774466534398,0,transactional
content_66a8943b31e75030,growing,protect,1.4583333333333333,2.160565303231744,0.0024016933973784907,390,informational
content_48d1de9edfd3cd37,growing,protect,1.4615384615384615,0.3831488514581176,0.007627674155294678,0,informational
content_caeadd4de7b37460,growing,protect,1.4634146341463414,2.358087814255521,0.005133809439093196,90,transactional
content_a6df9523969c4390,growing,protect,1.4642857142857142,0.7871198039354494,0.003399182225725405,30,informational
content_a23065e045400d68,growing,protect,1.4666666666666666,1.3968603813944718,0.0021387283236994218,0,informational
content_a722d1e51b2cc47e,recovering,monitor,1.4666666666666666,-5.952924900602838,0.008788598574821853,0,commercial
content_fe3fd3422852d721,growing,protect,1.467741935483871,1.7005883281937821,0.00292933225265012,20,transactional
content_6a3d9a0cabdab51c,growing,protect,1.4680851063829787,0.045537295956641355,0.004577381422145056,10,commercial
content_ca259beb676a30be,recovering,monitor,1.46875,-3.208584666846933,0.009053749474729724,0,informational
content_ecf6a2745c9290a7,growing,protect,1.4705882352941178,2.951353958805524,0.0025266197437285687,10,informational
content_e83c4afad042e9b7,growing,protect,1.4705882352941178,1.18889152774052,0.00227765726681128,110,transactional
content_2b6b607a5d5bb2b1,growing,protect,1.4705882352941178,0.14783604997245225,0.00505293551491819,30,transactional
content_cab0f3fd85f01943,growing,protect,1.4705882352941178,1.650116577532346,0.009218612818261633,140,informational
content_e5ec4cfb70bbd6df,recovering,monitor,1.4705882352941178,-1.9265071859351242,0.006139752460773804,0,informational
content_ed3381560a06b91d,recovering,monitor,1.4705882352941178,-0.17307740887062817,0.003946255754956309,140,commercial
content_ab0950c461f0a65f,growing,protect,1.4722222222222223,0.8031473585002828,0.004795516999838353,0,informational
content_76faee9bdb238c15,growing,protect,1.4736842105263157,2.442217209394565,0.0035654680625094824,10,commercial
content_d508c9c6173af446,growing,protect,1.4742857142857142,1.6880173501633289,0.0021464652723730587,10,informational
content_7f315c813fe1bec8,recovering,monitor,1.4761904761904763,-0.7647847821693503,0.0015805471124620061,0,transactional
content_e79e9854a1f55493,recovering,monitor,1.4766355140186915,-0.7852377591531003,0.009941849559182142,0,informational
content_96adc89df12a3c78,growing,protect,1.4772727272727273,1.0919627407671157,0.008579974811083123,10,transactional
content_7a85e07ff4f6a057,growing,protect,1.4782608695652173,2.1999542881868206,0.011466505733252867,10,informational
content_714b453ceaf67e32,growing,protect,1.4782608695652173,3.16967928798589,0.011336515513126491,10,commercial
content_ff2e90727c1ebd17,growing,protect,1.48,3.377501616720398,0.0019137574466771615,260,transactional
content_3f4c7d3efc7cf599,recovering,monitor,1.48,-1.9450663628953002,0.004325983812447669,0,informational
content_3093384da191e616,growing,protect,1.4852941176470589,0.4065813865239982,0.0029284860247101837,0,informational
content_208d3fd36ce98517,recovering,monitor,1.4883720930232558,-1.5224955006509173,0.008121442125237192,0,informational
content_1c950a606b6f4773,growing,protect,1.488888888888889,0.4754065392976927,0.004934790271413465,0,informational
content_d9ce211397125500,growing,protect,1.4893617021276595,1.1380390550996466,0.0033987915407854984,0,transactional
content_7fbbf90f11ceda48,growing,protect,1.4893617021276595,0.020091380817591098,0.00433124791766927,30,transactional
content_bf8e53578a7e5dfb,recovering,monitor,1.4912280701754386,-0.746737073386166,0.008807840218335194,110,commercial
content_1297d12799d50ddc,growing,protect,1.4912280701754386,4.1354133070521195,0.001700965477587983,590,informational
content_91ebac75aa8fac7e,growing,protect,1.4945054945054945,2.014602863186271,0.0014524560584053697,40,transactional
content_a87b0e663386c091,growing,protect,1.4952380952380953,0.35365888384977895,0.00880790694547166,0,transactional
content_3a30c11c50be83b1,recovering,monitor,1.4962962962962962,-0.31338831973448533,0.014123465068521857,0,informational
content_898d3774bb824bee,growing,protect,1.5,2.4637637033906916,0.006600971285774907,0,transactional
content_9e2052890516a9ce,growing,protect,1.5,19.48150939351002,0.004223864836325237,40,informational
content_f684eceaa7639b63,growing,protect,1.5,17.768052584442604,0.002672367717797969,20,transactional
content_7a9bf4920522362c,recovering,monitor,1.5,-1.279480468909416,0.0002421893921046258,0,informational
content_fc244b1cb4c855a6,recovering,monitor,1.5,-2.8123176074438696,0.003543586109142452,10,informational
content_8b10a46669bfb27a,growing,protect,1.5,4.861230761342303,0.0008619203585588692,320,commercial
content_8daf952568f82415,recovering,monitor,1.5,-4.86720660195742,0.0012428535918468805,0,informational
content_422b8381450181bd,growing,protect,1.5,3.0343649422553964,0.003683512597613084,10,transactional
content_345550543bd792d0,recovering,monitor,1.5,-1.0990713665551866,0.0042618479372655985,0,informational
content_4df0d66de71a849d,growing,protect,1.5,1.7778568746574974,0.0021561017680034496,0,informational
content_32edd3b2172aa114,growing,protect,1.5,5.179960030936405,0.001337971635001338,10,transactional
content_32f5e63788f6c0f3,growing,protect,1.5,0.5065316432095761,0.0033806626098715348,20,informational
content_647ae4d0f70ab5f8,growing,protect,1.5,1.9707372504812382,0.0034153005464480873,0,commercial
content_98d12c817bef6a38,growing,protect,1.5,34.812666841212014,0.008143322475570033,10,informational
content_4b1b6726111d4bc3,growing,protect,1.5,21.124441744954325,0.003695491500369549,1300,informational
content_670b5abbe4d78b54,growing,protect,1.5,23.657268672735736,0.0017869907076483202,10,commercial
content_9935ab3cd9d226b5,recovering,monitor,1.5,-0.3905091094141948,0.0006181998021760633,0,transactional
content_af46d00beb9f84d5,growing,protect,1.5,0.16453244751177287,0.002197802197802198,0,0
content_2f1a28cbc7662441,recovering,monitor,1.5,-7.621055491923366,0.0012916559028674762,1600,informational
content_f0db77212f34050c,recovering,monitor,1.5,-3.6285917619123005,0.018796992481203006,0,informational
content_101e7864af52b615,growing,protect,1.5,1.4186940313168233,0.00727802037845706,0,transactional
content_2f9c64e9494a261e,recovering,monitor,1.5,-0.06179070509597917,0.001222583563586571,0,informational
content_a38624567097c11e,recovering,monitor,1.5,-6.150975239921571,0.004881859011911736,0,informational
content_b4de2f0be3462c21,growing,protect,1.5,0.4124110664414111,0.0043782837127845885,90,informational
content_327a60dbaf1e4f4e,growing,protect,1.5,6.143847938263581,0.005308367918154618,40,informational
content_3c4a104d4d7012de,growing,protect,1.5,3.1635495103514817,0.002872737719046251,10,transactional
content_f3571e2b97b17b06,growing,protect,1.5,25.010952488490094,0.008090614886731391,20,commercial
content_3d1e904160833a68,growing,protect,1.5,2.027181130357448,0.0008368200836820083,140,transactional
content_e984ce2ac2ef4c1e,recovering,monitor,1.5,-0.824995532414321,0.0035112359550561797,0,informational
content_8325074a8e32071c,growing,protect,1.5,11.352862480638693,0.002242152466367713,30,informational
content_2c5340f4cbe027de,growing,protect,1.5,5.822861583889612,0.0015807777426493834,720,informational
content_d9d5cf18677f1724,growing,protect,1.5,0.8478133692098764,0.0038580246913580245,170,informational
content_3be4e261a11d5e6a,growing,protect,1.5,5.473915459063864,0.0012518778167250877,10,transactional
content_31d3f0e30012f6e4,growing,protect,1.5,25.08622271174658,0.004916420845624385,20,informational
content_fc10aae6ae632881,growing,protect,1.5,1.7746744144602205,0.00625,0,informational
content_5e94df6dee08dc0d,growing,protect,1.5,3.108063856868511,0.0016534391534391533,50,transactional
content_b9bdae8c9cdb2f5c,growing,protect,1.5,1.8227102814105134,0.001812250815512867,0,informational
content_4f485e682f6b3e11,recovering,monitor,1.5,-0.14685673803320753,0.01773049645390071,30,commercial
content_a91da97310262947,growing,protect,1.5,1.9481386407439012,0.004021447721179625,10,transactional
content_b6f2fc3b9eafa5d5,recovering,monitor,1.5,-8.007817538281724,0.0014380212827149843,90,commercial
content_4348395d84a8acbe,recovering,monitor,1.5,-1.2799278550512874,0.010080645161290322,0,informational
content_610fb7e19f2f367e,growing,protect,1.5,2.1846199680619796,0.002261420171867933,0,transactional
content_0208673d5d06fe3f,recovering,monitor,1.5,-1.10217703054313,0.011547344110854504,10,informational
content_0b793bd0404c734e,growing,protect,1.5,2.3855079191758755,0.0025592902235113462,390,transactional
content_8274a10d653238a8,growing,protect,1.5,4.999120505854045,0.003427004797806717,10,transactional
content_11fa1e37e97163e9,growing,protect,1.5,1.268273495401985,0.0035112359550561797,20,transactional
content_49e3c44cdc3b1db8,recovering,monitor,1.5,-2.1541241146840697,0.01059322033898305,0,transactional
content_e2619c31a85ac324,recovering,monitor,1.5,-1.7679830094079112,0.00017237812866303525,0,informational
content_532b73a27fba2f84,growing,protect,1.5,2.8463661811676744,0.008244023083264633,390,commercial
content_1698a06b35976fda,growing,protect,1.5,2.403469968281453,0.0036576444769568397,0,transactional
content_a134f1c37a2e7818,growing,protect,1.5,4.70749098693812,0.007345739471106758,10,informational
content_656d174f68095ac7,growing,protect,1.5,7.701138183770729,0.0045871559633027525,10,informational
content_4e3f953b40dc8dfa,growing,protect,1.5,1.4495495298215655,0.0021231422505307855,0,transactional
content_6c4570133e8452db,recovering,monitor,1.5,-2.9276788608976476,0.005763024435223606,30,transactional
content_3a8248ade2873725,growing,protect,1.5,7.174413846808439,0.0029006526468455403,30,commercial
content_3bfb5c6c432c44c1,growing,protect,1.5,0.0008302539721780633,0.0013415615776764154,0,informational
content_c01e3b684d4f375e,recovering,monitor,1.5,-0.7895557122513419,0.0011238480557428637,0,informational
content_c525c155fe0c0496,recovering,monitor,1.5,-9.406157393945179,0.005938657164815203,20,commercial
content_6e35a27b78697a10,growing,protect,1.5,19.18142369101067,0.0015427337241592102,10,transactional
content_b9b75ec457ee78c7,growing,protect,1.5,2.9605278480864667,0.002608015300356429,30,transactional
content_ee222514bf526d28,recovering,monitor,1.5,-9.360216520704949,0.001819505094614265,10,commercial
content_072138192196ec66,growing,protect,1.5,0.24359384389385408,0.003804017041996348,20,informational
content_1e80811349368405,growing,protect,1.5,2.9405555799848715,0.0012453300124533001,30,transactional
content_56a7f837a4ad3af9,growing,protect,1.5,9.23144967915411,0.005235602094240838,0,0
content_45a8d8bc9ec0d757,growing,protect,1.5,1.574993275615287,0.0024752475247524753,0,transactional
content_4f83a3306f4d33f0,growing,protect,1.5,15.51396144486403,0.001961553550411926,20,transactional
content_44cd4d5fff19f85d,recovering,monitor,1.5,-2.2360897148847996,0.003219575016097875,0,informational
content_24fb68e4a196f09a,growing,protect,1.5,0.6861339343472532,0.001965795164143896,0,informational
content_44f2edd6acdb084b,recovering,monitor,1.5,-2.9414276574964435,0.0011792452830188679,0,informational
content_a03fe1c3c1e311ba,growing,protect,1.5,2.4123446998237177,0.0020815986677768525,30,commercial
content_9d0b506d5141b428,growing,protect,1.5,8.58210057230243,0.00625,10,informational
content_de4df67bece65732,growing,protect,1.5,2.2542240809350353,0.0011069293779056896,20,transactional
content_d8914b687cad9cd8,growing,protect,1.5,5.372447261926522,0.006207324643078833,10,informational
content_a6ea1bdbe802c316,recovering,monitor,1.5,-1.5994104653911059,0.00651890482398957,10,transactional
content_25de2015b8c928e4,growing,protect,1.5,0.3025013340219962,0.001820830298616169,10,commercial
content_f110dfe5c1216785,growing,protect,1.5,1.1204420459231423,0.0024533856722276743,30,transactional
content_3aab7e20ce2e0e93,growing,protect,1.5,5.049945257924943,0.0014196479273140261,10,transactional
content_65f9e6b0c0c1669a,growing,protect,1.5,4.253801689821774,0.001443001443001443,0,transactional
content_210ff8ad8fe0c0b6,growing,protect,1.5,12.409822487833097,0.0010477787091366304,10,commercial
content_84d3af3cc7d67e15,recovering,monitor,1.5,-0.7904281465682645,0.004780114722753346,10,informational
content_ba1d8e3ca1694fea,growing,protect,1.5,15.521612977266543,0.005149330587023687,40,transactional
content_34c75f2fb25b6e5f,recovering,monitor,1.5,-1.7832778827058189,0.0036133694670280035,0,informational
content_56fb4b52319956c0,growing,protect,1.5,5.547245518350039,0.00249003984063745,20,informational
content_d9811f9adba6e7de,recovering,monitor,1.5,-1.4245345303944141,0.002398081534772182,0,informational
content_c367ff5effe069cc,growing,protect,1.5,8.712606696272951,0.003417634996582365,30,transactional
content_3d17021ea949803b,growing,protect,1.5,2.932303545556268,0.004438526409232135,20,transactional
content_4371174887a1cbda,growing,protect,1.5,3.689333623570663,0.0033444816053511705,10,transactional
content_41c37f357f728452,growing,protect,1.5,2.489848713161424,0.006654835847382431,2900,commercial
content_a12c3623ef0aa57f,growing,protect,1.5,0.7200325250616699,0.0022248590922574903,10,informational
content_6cc20d71374aff26,growing,protect,1.5,1.2222091133297512,0.0003205539171688678,90,informational
content_b26284c2c8ebb2db,growing,protect,1.5,2.7977275291960186,0.0034940600978336828,50,informational
content_e112a397410a6020,growing,protect,1.5,4.837900088935258,0.004472271914132379,20,transactional
content_8079487ee16cba26,growing,protect,1.5,1.9352480819297835,0.001339046598821639,10,informational
content_3ac76eda6c6ca80c,recovering,monitor,1.5,-1.8950259877921347,0.004042037186742118,10,commercial
content_53aabe6e222f0865,recovering,monitor,1.5,-2.655995401665667,0.0025303643724696357,90,informational
content_57a60cf36054ca4b,growing,protect,1.5,12.467457837690857,0.0025614754098360654,320,transactional
content_610aba5cdb297476,growing,protect,1.5,6.811224030309888,0.0014671361502347417,480,transactional
content_2d967c930860783d,growing,protect,1.5,13.382107573433697,0.015723270440251572,10,transactional
content_cb547c396b4bf957,growing,protect,1.5,3.136550326737297,0.001043405676126878,27100,informational
content_c3b6134a07c5b2d3,growing,protect,1.5,8.888450133207865,0.004745333755140778,10,commercial
content_3b20f44ba51cbb0a,growing,protect,1.5,4.405648708897129,0.0010349824052991099,10,commercial
content_2c12a0c4aa8271ae,growing,protect,1.5,0.6616389471331878,0.003479202102984382,90,transactional
content_762f7da095bfd414,growing,protect,1.5,1.1452359271463584,0.0030463038180341185,20,transactional
content_e3fca00a20f50cb1,growing,protect,1.5,1.4622095763022633,0.004916420845624385,20,transactional
content_d3a9065eae47fc76,recovering,monitor,1.5,-0.037662403923222065,0.004178272980501393,30,informational
content_e12156305f80c156,growing,protect,1.5,38.47336651587593,0.004849660523763337,30,transactional
content_2cc49253006a6c90,growing,protect,1.5,3.0526240487332323,0.0016781989052979448,30,commercial
content_39c2e2fac1c18b45,growing,protect,1.5,1.3388106788996978,0.0023674242424242425,10,transactional
content_89a0814276520af7,growing,protect,1.5,0.8244660734642637,0.004422821760283061,30,informational
content_ac592f2bf99d3739,growing,protect,1.5,3.0834236725092268,0.0020308692120227455,50,informational
content_283857fb99a43510,recovering,monitor,1.5,-5.5237847781412475,0.0003289040915668991,0,informational
content_fdc74a1411540926,growing,protect,1.5,4.938422888959778,0.0017229496898690559,2400,commercial
content_375b465252011d07,recovering,monitor,1.5,-1.3179144848692435,0.00031304783370899073,590,informational
content_ff35b9083143d463,growing,protect,1.5,19.187699087069255,0.003304692663582287,0,informational
content_067d90fcf9f622a7,growing,protect,1.5,1.1288191921609578,0.0052960491473360875,10,transactional
content_5edae51c942077d8,recovering,monitor,1.5,-23.685756165928574,0.015337423312883436,30,informational
content_e08c18a717cf1b48,growing,protect,1.5,2.891203802628473,0.0009946290033817386,0,informational
content_1df8f79b1e226ec7,recovering,monitor,1.5,-25.623767417102492,0.0008042464211034261,0,informational
content_391c6b4bdce7ea6c,growing,protect,1.5,2.3238533120592666,0.0019069412662090007,10,commercial
content_360aed03a830ede1,growing,protect,1.5,0.5760712349069603,0.0030864197530864196,50,commercial
content_6c71084ae7906158,growing,protect,1.5,0.14765511071783388,0.000585480093676815,70,transactional
content_c996f0538888a8d8,recovering,monitor,1.5,-3.3257647954040346,0.007087172218284904,10,commercial
content_6532539ba1be793c,growing,protect,1.5,7.346766711340708,0.004684084521702925,30,transactional
content_66cfb932e6de336a,growing,protect,1.5,6.278589761556259,0.0011130899376669634,20,informational
content_29d3a3be89192f4e,growing,protect,1.5,0.7470016718571681,0.0016644474034620505,10,commercial
content_c485221c2f6ecc0a,growing,protect,1.5,1.3122251339000357,0.002349624060150376,0,informational
content_6b785f1f736f94d0,recovering,monitor,1.5,-5.630668474828715,0.0009813542688910696,260,commercial
content_7c52ba7f913dca3c,growing,protect,1.5,3.4987643382517195,0.002857142857142857,10,transactional
content_98c2b3ac93b06eac,growing,protect,1.5,4.992779114158186,0.0011617100371747212,10,informational
content_08b0876d397c8de0,recovering,monitor,1.5,-8.897696678268598,0.001374255611543747,0,informational
content_e67954bfff5e0505,recovering,monitor,1.5,-7.20676906405464,0.004780114722753346,20,informational
content_e37e9eb2627b6cda,recovering,monitor,1.5,-6.481464445953019,0.0016186468112657818,1600,informational
content_26d30591fc3ade7a,growing,protect,1.5,11.245197571831454,0.0014710208884966167,20,informational
content_6381b4218da45c6d,growing,protect,1.5,3.637464655781879,0.0031426775612822125,20,transactional
content_85451a7b0c38e33e,recovering,monitor,1.5,-8.264707431246503,0.0066844919786096255,10,informational
